0,EUCL+W,Regular,2,0,102,404,501,0.0647948564997,0.00083477531758,0.339900760646,0.0609456859615,0.531387590233
1,EUCL+W,Regular,2,0,101,405,493,0.0769923540291,0.00157936598707,0.681616256563,0.102733520558,0.206635214887
2,EUCL+W,Regular,2,0,101,405,493,0.0577555267734,0.00019743903206,0.259575280045,0.0560861910124,0.187293766414
3,EUCL+W,Regular,2,0,101,405,499,0.0630773931601,0.001297813723,0.635555555556,0.0781651517134,0.164232511396
4,EUCL+W,Regular,2,0,101,405,495,0.069654564223,3.64149470818e-05,0.624444444444,0.0859128186165,0.262146420649
5,EUCL+W,Regular,3,0,102,404,505,0.0862540002246,0.00167572561156,0.675962508359,0.118649208395,0.266217582039
6,EUCL+W,Regular,3,0,101,405,505,0.0752924969514,0.000590074074191,0.584929203374,0.0957234711549,0.271987539196
7,EUCL+W,Regular,3,0,101,405,505,0.0795181193762,9.36276985244e-05,0.979314495939,0.129793346829,0.287933914448
8,EUCL+W,Regular,3,0,101,405,498,0.0692519565585,0.000579578489421,0.634958560869,0.0860928152493,inf
9,EUCL+W,Regular,3,0,101,405,505,0.0715530117351,6.129610139e-05,0.571604063768,0.0831457132748,inf
10,EUCL+W,Regular,5,0,102,404,506,0.0854325188906,0.000142100574436,0.606153041904,0.095490185039,inf
11,EUCL+W,Regular,5,0,101,405,506,0.0717261327099,0.000188136986041,0.716811738405,0.105710065893,0.270648122004
12,EUCL+W,Regular,5,0,101,405,506,0.0871202325088,4.03001355424e-05,0.536734266447,0.0942314821163,inf
13,EUCL+W,Regular,5,0,101,405,506,0.0721358227571,0.000685207049026,0.42134101874,0.074366512677,0.241890312883
14,EUCL+W,Regular,5,0,101,405,506,0.061862312794,0.00162985293847,0.275270796761,0.0585211020412,0.27078784941
15,EUCL+W,Regular,7,0,102,404,506,0.236283022483,1.66275473137e-05,10.546743226,1.07054758164,1.56695948786
16,EUCL+W,Regular,7,0,101,405,506,0.0899740072396,0.000236795209228,0.588217932346,0.0988881263243,inf
17,EUCL+W,Regular,7,0,101,405,506,0.0963897383047,0.00195352162332,0.655449655038,0.120826645687,inf
18,EUCL+W,Regular,7,0,101,405,506,0.107850449851,0.000512579393633,1.13338533844,0.158109657679,0.61465197561
19,EUCL+W,Regular,7,0,101,405,506,0.120119617011,9.91250899406e-05,0.992023639359,0.143201481683,0.661121693598
20,EUCL+W,Regular,10,0,102,404,506,0.205351903911,0.000573304858146,9.07326921496,0.892380631617,0.655014547005
21,EUCL+W,Regular,10,0,101,405,506,0.116731166054,0.000673588527114,0.609483780585,0.128178610654,0.393659373214
22,EUCL+W,Regular,10,0,101,405,506,6.98751708614,0.000182020399306,374.729184073,41.7907280341,30.3628698339
23,EUCL+W,Regular,10,0,101,405,506,0.397587127904,0.00389813365272,18.8331584259,1.96801401674,1.38821493651
24,EUCL+W,Regular,10,0,101,405,506,0.809515350499,0.00116132961203,34.1216235868,4.08806331808,4.72096890186
25,EUCL+W,Regular,15,0,102,404,506,0.120332962072,0.00369286219279,3.48351385417,0.347805582499,0.348454775307
26,EUCL+W,Regular,15,0,101,405,506,0.129609820513,0.000707783169217,2.34489035086,0.296994738522,inf
27,EUCL+W,Regular,15,0,101,405,506,0.177841337816,6.8296609097e-05,5.83077086824,0.58818392106,0.530627037604
28,EUCL+W,Regular,15,0,101,405,506,426059684.117,0.000344183486187,24662030774.9,2806740063.46,4230149556.25
